subject,mode,repetition,metric,fault_line,competitor_line,source,movement,new_profile_helpful_PASS,new_profile_helpful_FAIL,new_profile_harmful_PASS,new_profile_harmful_FAIL,new_profile_net,test_helpful_PASS,test_helpful_FAIL,test_harmful_PASS,test_harmful_FAIL,test_net
expat_resume,aflsmart-mixed,2,ochiai,2912,890,return parser->m_hash_secret_salt;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,894,startParsing(XML_Parser parser),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,897,if (parser->m_hash_secret_salt == 0),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,899,if (parser->m_ns) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,905,return XML_TRUE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,909,"XML_ParserCreate_MM(const XML_Char *encodingName,",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,913,"return parserCreate(encodingName, memsuite, nameSep, NULL);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,917,"parserCreate(const XML_Char *encodingName,",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,924,if (memsuite) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,937,parser = (XML_Parser)malloc(sizeof(struct XML_ParserStruct));,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,938,if (parser != NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,939,mtemp = (XML_Memory_Handling_Suite *)&(parser->m_mem);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,940,mtemp->malloc_fcn = malloc;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,941,mtemp->realloc_fcn = realloc;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,942,mtemp->free_fcn = free;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,946,if (!parser),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,949,parser->m_buffer = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,950,parser->m_bufferLim = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,952,parser->m_attsSize = INIT_ATTS_SIZE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,953,"parser->m_atts = (ATTRIBUTE *)MALLOC(parser, parser->m_attsSize * sizeof(ATTRIBUTE));",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,954,if (parser->m_atts == NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,966,"parser->m_dataBuf = (XML_Char *)MALLOC(parser, INIT_DATA_BUF_SIZE * sizeof(XML_Char));",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,967,if (parser->m_dataBuf == NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,975,parser->m_dataBufEnd = parser->m_dataBuf + INIT_DATA_BUF_SIZE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,977,if (dtd),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,980,parser->m_dtd = dtdCreate(&parser->m_mem);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,981,if (parser->m_dtd == NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,992,parser->m_freeBindingList = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,993,parser->m_freeTagList = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,994,parser->m_freeInternalEntities = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,996,parser->m_groupSize = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,997,parser->m_groupConnector = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,999,parser->m_unknownEncodingHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1000,parser->m_unknownEncodingHandlerData = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1002,parser->m_namespaceSeparator = ASCII_EXCL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1003,parser->m_ns = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1004,parser->m_ns_triplets = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1006,parser->m_nsAtts = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1007,parser->m_nsAttsVersion = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1008,parser->m_nsAttsPower = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1010,parser->m_protocolEncodingName = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1012,"poolInit(&parser->m_tempPool, &(parser->m_mem));",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1013,"poolInit(&parser->m_temp2Pool, &(parser->m_mem));",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1014,"parserInit(parser, encodingName);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1016,if (encodingName && !parser->m_protocolEncodingName) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1021,if (nameSep) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1027,parser->m_internalEncoding = XmlGetInternalEncoding();,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1030,return parser;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1034,"parserInit(XML_Parser parser, const XML_Char *encodingName)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1036,parser->m_processor = prologInitProcessor;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1037,XmlPrologStateInit(&parser->m_prologState);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1038,if (encodingName != NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1041,parser->m_curBase = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1042,"XmlInitEncoding(&parser->m_initEncoding, &parser->m_encoding, 0);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1043,parser->m_userData = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1044,parser->m_handlerArg = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1045,parser->m_startElementHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1046,parser->m_endElementHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1047,parser->m_characterDataHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1048,parser->m_processingInstructionHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1049,parser->m_commentHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1050,parser->m_startCdataSectionHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1051,parser->m_endCdataSectionHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1052,parser->m_defaultHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1053,parser->m_startDoctypeDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1054,parser->m_endDoctypeDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1055,parser->m_unparsedEntityDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1056,parser->m_notationDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1057,parser->m_startNamespaceDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1058,parser->m_endNamespaceDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1059,parser->m_notStandaloneHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1060,parser->m_externalEntityRefHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1061,parser->m_externalEntityRefHandlerArg = parser;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1062,parser->m_skippedEntityHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1063,parser->m_elementDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1064,parser->m_attlistDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1065,parser->m_entityDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1066,parser->m_xmlDeclHandler = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1067,parser->m_bufferPtr = parser->m_buffer;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1068,parser->m_bufferEnd = parser->m_buffer;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1069,parser->m_parseEndByteIndex = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1070,parser->m_parseEndPtr = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1071,parser->m_declElementType = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1072,parser->m_declAttributeId = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1073,parser->m_declEntity = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1074,parser->m_doctypeName = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1075,parser->m_doctypeSysid = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1076,parser->m_doctypePubid = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1077,parser->m_declAttributeType = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1078,parser->m_declNotationName = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1079,parser->m_declNotationPublicId = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1080,parser->m_declAttributeIsCdata = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1081,parser->m_declAttributeIsId = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1082,"memset(&parser->m_position, 0, sizeof(POSITION));",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1083,parser->m_errorCode = XML_ERROR_NONE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1084,parser->m_eventPtr = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1085,parser->m_eventEndPtr = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1086,parser->m_positionPtr = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1087,parser->m_openInternalEntities = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1088,parser->m_defaultExpandInternalEntities = XML_TRUE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1089,parser->m_tagLevel = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1090,parser->m_tagStack = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1091,parser->m_inheritedBindings = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1092,parser->m_nSpecifiedAtts = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1093,parser->m_unknownEncodingMem = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1094,parser->m_unknownEncodingRelease = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1095,parser->m_unknownEncodingData = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1096,parser->m_parentParser = NULL;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1097,parser->m_parsingStatus.parsing = XML_INITIALIZED;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1099,parser->m_isParamEntity = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1100,parser->m_useForeignDTD = XML_FALSE;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1101,parser->m_paramEntityParsing = XML_PARAM_ENTITY_PARSING_NEVER;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1103,parser->m_hash_secret_salt = 0;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1104,},equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1361,"destroyBindings(BINDING *bindings, XML_Parser parser)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1364,BINDING *b = bindings;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1365,if (!b),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1366,break;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1371,},equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1374,XML_ParserFree(XML_Parser parser),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1378,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1381,tagList = parser->m_tagStack;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1384,if (tagList == NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1385,if (parser->m_freeTagList == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1386,break;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1397,entityList = parser->m_openInternalEntities;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1400,if (entityList == NULL) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1401,if (parser->m_freeInternalEntities == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1402,break;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1411,"destroyBindings(parser->m_freeBindingList, parser);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1412,"destroyBindings(parser->m_inheritedBindings, parser);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1413,poolDestroy(&parser->m_tempPool);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1414,poolDestroy(&parser->m_temp2Pool);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1415,"FREE(parser, (void *)parser->m_protocolEncodingName);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1420,if (!parser->m_isParamEntity && parser->m_dtd),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1424,"dtdDestroy(parser->m_dtd, (XML_Bool)!parser->m_parentParser, &parser->m_mem);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1425,"FREE(parser, (void *)parser->m_atts);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1429,"FREE(parser, parser->m_groupConnector);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1430,"FREE(parser, parser->m_buffer);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1431,"FREE(parser, parser->m_dataBuf);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1432,"FREE(parser, parser->m_nsAtts);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1433,"FREE(parser, parser->m_unknownEncodingMem);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1434,if (parser->m_unknownEncodingRelease),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1436,"FREE(parser, parser);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1474,"XML_SetUserData(XML_Parser parser, void *p)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1476,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1478,if (parser->m_handlerArg == parser->m_userData),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1479,parser->m_handlerArg = parser->m_userData = p;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1535,"XML_SetElementHandler(XML_Parser parser,",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1539,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1541,parser->m_startElementHandler = start;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1542,parser->m_endElementHandler = end;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1789,"XML_SetHashSalt(XML_Parser parser,",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1792,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1794,if (parser->m_parentParser),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1797,if (parser->m_parsingStatus.parsing == XML_PARSING || parser->m_parsingStatus.parsing == XML_SUSPENDED),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1799,parser->m_hash_secret_salt = hash_salt;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1800,return 1;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1804,"XML_Parse(XML_Parser parser, const char *s, int len, int isFinal)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1806,if ((parser == NULL) || (len < 0) || ((s == NULL) && (len != 0))) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1811,switch (parser->m_parsingStatus.parsing) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1818,case XML_INITIALIZED:,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1819,if (parser->m_parentParser == NULL && !startParsing(parser)) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1824,parser->m_parsingStatus.parsing = XML_PARSING;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1827,if (len == 0) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1942,"void *buff = XML_GetBuffer(parser, len);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1943,if (buff == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1946,"memcpy(buff, s, len);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1947,"return XML_ParseBuffer(parser, len, isFinal);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1953,"XML_ParseBuffer(XML_Parser parser, int len, int isFinal)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1956,enum XML_Status result = XML_STATUS_OK;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1958,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1960,switch (parser->m_parsingStatus.parsing) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1973,parser->m_parsingStatus.parsing = XML_PARSING;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1976,start = parser->m_bufferPtr;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1977,parser->m_positionPtr = start;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1978,parser->m_bufferEnd += len;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1979,parser->m_parseEndPtr = parser->m_bufferEnd;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1980,parser->m_parseEndByteIndex += len;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1981,parser->m_parsingStatus.finalBuffer = (XML_Bool)isFinal;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1983,"parser->m_errorCode = parser->m_processor(parser, start, parser->m_parseEndPtr, &parser->m_bufferPtr);",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1985,if (parser->m_errorCode != XML_ERROR_NONE) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,1991,switch (parser->m_parsingStatus.parsing) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2011,"XML_GetBuffer(XML_Parser parser, int len)",equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2013,if (parser == NULL),equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2015,if (len < 0) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2019,switch (parser->m_parsingStatus.parsing) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2026,default: ;,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2029,if (len > parser->m_bufferLim - parser->m_bufferEnd) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2034,int neededSize = (int) ((unsigned)len + (unsigned)(parser->m_bufferEnd - parser->m_bufferPtr));,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2035,if (neededSize < 0) {,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2040,keep = (int)(parser->m_bufferPtr - parser->m_buffer);,equal,0,0,0,0,0,0,0,0,0,0
expat_resume,aflsmart-mixed,2,ochiai,2912,2041,if (keep > XML_CONTEXT_BYTES),equal,0,0,0,0,0,0,0,0,0,0
